CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents
03/27/2017,1810,9S,1700 N SMALLWOOD ST,SHOOTING,,FIREARM,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65263,39.30783,"(39.30783, -76.65263)",Street,1
03/27/2017,1316,1F,2400 REISTERSTOWN RD,HOMICIDE,,FIREARM,731,WESTERN,Mondawmin,-76.64939,39.31573,"(39.31573, -76.64939)",,1
03/26/2017,1356,9S,4800 TAMARIND RD,SHOOTING,,FIREARM,533,NORTHERN,Coldspring,-76.65486,39.34609,"(39.34609, -76.65486)",Dwelling,1
03/26/2017,315,1F,2300 TIOGA PKWY,HOMICIDE,,FIREARM,611,NORTHWESTERN,Liberty Square,-76.65439,39.31977,"(39.31977, -76.65439)",Street,1
03/25/2017,30,9S,500 NORMANDY AV,SHOOTING,,FIREARM,843,SOUTHWESTERN,Allendale,-76.68158,39.29263,"(39.29263, -76.68158)",Hospital,1
03/24/2017,1646,1F,2400 GREENMOUNT AV,HOMICIDE,,FIREARM,341,EASTERN,Barclay,-76.60951,39.3163,"(39.3163, -76.60951)",Street,1
03/22/2017,1913,9S,1200 N MONTFORD AV,SHOOTING,,FIREARM,331,EASTERN,Broadway East,-76.58414,39.30503,"(39.30503, -76.58414)",Street,1
03/22/2017,1434,9S,0 BENKERT AV,SHOOTING,,FIREARM,842,SOUTHWESTERN,Saint Josephs,-76.67399,39.28555,"(39.28555, -76.67399)",Street,1
03/22/2017,412,1F,2400 GUILFORD AV,HOMICIDE,,FIREARM,514,NORTHERN,Barclay,-76.61281,39.31666,"(39.31666, -76.61281)",Street,1
03/20/2017,127,9S,2400 W FRANKLIN ST,SHOOTING,,FIREARM,721,WESTERN,Rosemont Homeowners/Tenan,-76.65497,39.29354,"(39.29354, -76.65497)",Street,1
03/19/2017,2141,9S,6500 RIVERVIEW AV,SHOOTING,,FIREARM,243,SOUTHEASTERN,Saint Helena,-76.53118,39.2575,"(39.2575, -76.53118)",Street,1
03/19/2017,1531,1F,2700 THE ALAMEDA,HOMICIDE,,FIREARM,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59128,39.32156,"(39.32156, -76.59128)",Street,1
03/18/2017,451,1O,1200 GREENMOUNT AV,HOMICIDE,,OTHER,311,EASTERN,Johnston Square,-76.60805,39.30441,"(39.30441, -76.60805)",Dwelling,1
03/18/2017,451,1O,1200 GREENMOUNT AV,HOMICIDE,,OTHER,311,EASTERN,Johnston Square,-76.60805,39.30441,"(39.30441, -76.60805)",Dwelling,1
03/18/2017,134,9S,2900 CLIFTON PARK TER,SHOOTING,,FIREARM,432,NORTHEASTERN,Belair-Edison,-76.57598,39.3219,"(39.3219, -76.57598)",Public Are,1
03/17/2017,2330,1F,4000 WHITE AV,HOMICIDE,,FIREARM,425,NORTHEASTERN,Glenham-Belhar,-76.54572,39.34579,"(39.34579, -76.54572)",Dwelling,1
03/17/2017,2259,1F,2600 LOYOLA NORTHWAY,HOMICIDE,,FIREARM,533,NORTHERN,Greenspring,-76.66258,39.33923,"(39.33923, -76.66258)",Street,1
03/17/2017,2030,9S,3100 W NORTH AV,SHOOTING,,FIREARM,811,SOUTHWESTERN,Walbrook,-76.66952,39.30906,"(39.30906, -76.66952)",Street,1
03/17/2017,2030,9S,3100 W NORTH AV,SHOOTING,,FIREARM,811,SOUTHWESTERN,Walbrook,-76.66952,39.30906,"(39.30906, -76.66952)",Street,1
03/17/2017,2015,1F,2600 W FAIRMOUNT AV,HOMICIDE,,FIREARM,842,SOUTHWESTERN,Shipley Hill,-76.65865,39.28829,"(39.28829, -76.65865)",Street,1
03/17/2017,22,9S,2500 MOSHER ST,SHOOTING,,FIREARM,723,WESTERN,Bridgeview/Greenlawn,-76.65681,39.29952,"(39.29952, -76.65681)",Street,1
03/16/2017,2305,9S,1200 GREENMOUNT AV,SHOOTING,,FIREARM,311,EASTERN,Johnston Square,-76.60798,39.30384,"(39.30384, -76.60798)",Street,1
03/16/2017,2151,1F,2700 E MADISON ST,HOMICIDE,,FIREARM,323,EASTERN,Madison-Eastend,-76.5791,39.30005,"(39.30005, -76.5791)",Street,1
03/16/2017,1906,9S,3200 BELAIR RD,SHOOTING,,FIREARM,434,NORTHEASTERN,Belair-Edison,-76.57444,39.32092,"(39.32092, -76.57444)",Common Bus,1
03/15/2017,1740,9S,1600 HOLLINS ST,SHOOTING,,FIREARM,933,SOUTHERN,Union Square,-76.64243,39.28741,"(39.28741, -76.64243)",Street,1
03/15/2017,24,1F,1500 PENNSYLVANIA AV,HOMICIDE,,FIREARM,123,CENTRAL,Upton,-76.63285,39.30204,"(39.30204, -76.63285)",Street,1
03/14/2017,1701,1K,2400 ST PAUL ST,HOMICIDE,,KNIFE,514,NORTHERN,Old Goucher,-76.61535,39.31676,"(39.31676, -76.61535)",Dwelling,1
03/14/2017,1701,1K,2400 ST PAUL ST,HOMICIDE,,KNIFE,514,NORTHERN,Old Goucher,-76.61535,39.31676,"(39.31676, -76.61535)",Dwelling,1
03/13/2017,2339,9S,6200 SHIPVIEW WY,SHOOTING,,FIREARM,243,SOUTHEASTERN,O'Donnell Heights,-76.54173,39.27663,"(39.27663, -76.54173)",Street,1
03/13/2017,1537,1F,1500 RETREAT ST,HOMICIDE,,FIREARM,733,WESTERN,Penn North,-76.64209,39.31269,"(39.31269, -76.64209)",Street,1
03/13/2017,9,9S,1300 HARLEM AV,SHOOTING,,FIREARM,713,WESTERN,Harlem Park,-76.63908,39.29687,"(39.29687, -76.63908)",Street,1
03/11/2017,1750,9S,1700 W BALTIMORE ST,SHOOTING,,FIREARM,711,WESTERN,Franklin Square,-76.6439,39.28833,"(39.28833, -76.6439)",Street,1
03/11/2017,625,1F,100 W HAMBURG ST,HOMICIDE,,FIREARM,941,SOUTHERN,Sharp-Leadenhall,-76.61571,39.27779,"(39.27779, -76.61571)",Street,1
03/10/2017,1446,9S,2000 BRYANT AV,SHOOTING,,FIREARM,731,WESTERN,Mondawmin,-76.65128,39.31522,"(39.31522, -76.65128)",Street,1
03/09/2017,2135,1F,2600 KIRK AV,HOMICIDE,,FIREARM,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59944,39.32084,"(39.32084, -76.59944)",Street,1
03/09/2017,1627,1F,3400 W SARATOGA ST,HOMICIDE,,FIREARM,843,SOUTHWESTERN,Allendale,-76.67416,39.29023,"(39.29023, -76.67416)",Dwelling,1
03/08/2017,2012,1F,300 S BRUCE ST,HOMICIDE,,FIREARM,935,SOUTHERN,New Southwest/Mount Clare,-76.64429,39.28427,"(39.28427, -76.64429)",Street,1
03/08/2017,1840,9S,3400 W LEXINGTON ST,SHOOTING,,FIREARM,843,SOUTHWESTERN,Allendale,-76.67551,39.28986,"(39.28986, -76.67551)",Street,1
03/08/2017,1550,1O,5900 GLENOAK AV,HOMICIDE,,OTHER,425,NORTHEASTERN,Glenham-Belhar,-76.55207,39.3532,"(39.3532, -76.55207)",Dwelling,1
03/08/2017,1446,1F,200 S BROADWAY,HOMICIDE,,FIREARM,213,SOUTHEASTERN,Fells Point,-76.59365,39.28901,"(39.28901, -76.59365)",Street,1
03/05/2017,2120,9S,4300 W ROGERS AV,SHOOTING,,FIREARM,623,NORTHWESTERN,Grove Park,-76.69581,39.34193,"(39.34193, -76.69581)",Public Are,1
03/05/2017,1937,9S,2900 OAKFORD AV,SHOOTING,,FIREARM,532,NORTHERN,Parklane,-76.66306,39.34149,"(39.34149, -76.66306)",Street,1
03/02/2017,2301,9S,1300 N STOCKTON ST,SHOOTING,,FIREARM,743,WESTERN,Sandtown-Winchester,-76.6383,39.30401,"(39.30401, -76.6383)",Street,1
03/02/2017,1402,9S,1000 N KENWOOD AV,SHOOTING,,FIREARM,323,EASTERN,Madison-Eastend,-76.57829,39.30209,"(39.30209, -76.57829)",Street,1
03/01/2017,1857,9S,2300 E MONUMENT ST,SHOOTING,,FIREARM,323,EASTERN,Milton-Montford,-76.58418,39.29879,"(39.29879, -76.58418)",Common Bus,1
03/01/2017,1358,9S,5900 WINTHROPE AV,SHOOTING,,FIREARM,425,NORTHEASTERN,Glenham-Belhar,-76.54741,39.35138,"(39.35138, -76.54741)",Dwelling,1
03/01/2017,1310,9S,5600 THE ALAMEDA,SHOOTING,,FIREARM,522,NORTHERN,Glen Oaks,-76.59543,39.35732,"(39.35732, -76.59543)",Street,1
02/28/2017,1612,1F,1500 PENNSYLVANIA AV,HOMICIDE,,FIREARM,123,CENTRAL,Upton,-76.63285,39.30204,"(39.30204, -76.63285)",Street,1
02/27/2017,2014,1K,5600 GREENHILL AV,HOMICIDE,,KNIFE,444,NORTHEASTERN,Frankford,-76.54511,39.33876,"(39.33876, -76.54511)",Dwelling,1
02/27/2017,946,1K,3600 BOWERS AV,HOMICIDE,,KNIFE,623,NORTHWESTERN,Grove Park,-76.70607,39.33627,"(39.33627, -76.70607)",Dwelling,1
02/26/2017,1500,1F,2600 W FAIRMOUNT AV,HOMICIDE,,FIREARM,842,SOUTHWESTERN,Shipley Hill,-76.65865,39.28829,"(39.28829, -76.65865)",Street,1
02/26/2017,1246,9S,2000 W SARATOGA ST,SHOOTING,,FIREARM,714,WESTERN,Penrose/Fayette Street Ou,-76.64933,39.29195,"(39.29195, -76.64933)",Street,1
02/25/2017,1952,9S,3900 BELVIEU AV,SHOOTING,,FIREARM,643,NORTHWESTERN,Dolfield,-76.68305,39.33975,"(39.33975, -76.68305)",Street,1
02/23/2017,1811,1F,3700 REISTERSTOWN RD,HOMICIDE,,FIREARM,612,NORTHWESTERN,Park Circle,-76.66134,39.33027,"(39.33027, -76.66134)",Street,1
02/23/2017,1811,9S,3700 REISTERSTOWN RD,SHOOTING,,FIREARM,612,NORTHWESTERN,Park Circle,-76.66134,39.33027,"(39.33027, -76.66134)",Street,1
02/23/2017,1717,9S,1200 N LUZERNE AV,SHOOTING,,FIREARM,332,EASTERN,Berea,-76.58129,39.30488,"(39.30488, -76.58129)",Dwelling,1
02/23/2017,1717,9S,1200 N LUZERNE AV,SHOOTING,,FIREARM,332,EASTERN,Berea,-76.58129,39.30488,"(39.30488, -76.58129)",Dwelling,1
02/23/2017,1717,9S,1200 N LUZERNE AV,SHOOTING,,FIREARM,332,EASTERN,Berea,-76.58129,39.30488,"(39.30488, -76.58129)",Dwelling,1
02/23/2017,1447,9S,2200 ANNAPOLIS RD,SHOOTING,,FIREARM,921,SOUTHERN,Westport,-76.63319,39.26436,"(39.26436, -76.63319)",Street,1
02/23/2017,1356,9S,400 E PATAPSCO AV,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.60529,39.23726,"(39.23726, -76.60529)",Street,1
02/23/2017,1356,9S,400 E PATAPSCO AV,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.60529,39.23726,"(39.23726, -76.60529)",Street,1
02/23/2017,1356,9S,400 E PATAPSCO AV,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.60529,39.23726,"(39.23726, -76.60529)",Street,1
02/22/2017,2002,1F,500 BRUNSWICK ST,HOMICIDE,,FIREARM,841,SOUTHWESTERN,Millhill,-76.65884,39.2784,"(39.2784, -76.65884)",Dwelling,1
02/22/2017,2002,9S,500 BRUNSWICK ST,SHOOTING,,FIREARM,841,SOUTHWESTERN,Millhill,-76.65884,39.2784,"(39.2784, -76.65884)",Dwelling,1
02/22/2017,1722,9S,1200 E LAFAYETTE AV,SHOOTING,,FIREARM,343,EASTERN,Oliver,-76.60246,39.31038,"(39.31038, -76.60246)",Street,1
02/22/2017,1722,9S,1200 E LAFAYETTE AV,SHOOTING,,FIREARM,343,EASTERN,Oliver,-76.60246,39.31038,"(39.31038, -76.60246)",Street,1
02/21/2017,1855,1F,2800 WENBURN ST,HOMICIDE,,FIREARM,921,SOUTHERN,Westport,-76.63348,39.26371,"(39.26371, -76.63348)",Street,1
02/21/2017,1257,9S,2000 ROBB ST,SHOOTING,,FIREARM,342,EASTERN,East Baltimore Midway,-76.60349,39.31284,"(39.31284, -76.60349)",Public Are,1
02/19/2017,1901,9S,3300 REISTERSTOWN RD,SHOOTING,,FIREARM,611,NORTHWESTERN,Liberty Square,-76.6571,39.3245,"(39.3245, -76.6571)",Parking Lo,1
02/19/2017,1901,9S,3300 REISTERSTOWN RD,SHOOTING,,FIREARM,611,NORTHWESTERN,Liberty Square,-76.6571,39.3245,"(39.3245, -76.6571)",Parking Lo,1
02/18/2017,2250,9S,1100 RUSSELL ST,SHOOTING,,FIREARM,941,SOUTHERN,Carroll - Camden Industri,-76.62453,39.27896,"(39.27896, -76.62453)",Street,1
02/18/2017,1634,1F,400 S MOUNT ST,HOMICIDE,,FIREARM,935,SOUTHERN,New Southwest/Mount Clare,-76.6435,39.28262,"(39.28262, -76.6435)",Street,1
02/18/2017,1353,9S,1800 WILHELM ST,SHOOTING,,FIREARM,934,SOUTHERN,Carrollton Ridge,-76.6454,39.28377,"(39.28377, -76.6454)",Street,1
02/18/2017,736,9S,2100 MARYLAND AV,SHOOTING,,FIREARM,514,NORTHERN,Charles North,-76.61809,39.31332,"(39.31332, -76.61809)",Street,1
02/17/2017,2131,9S,1500 MONTPELIER ST,SHOOTING,,FIREARM,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59828,39.32168,"(39.32168, -76.59828)",Dwelling,1
02/17/2017,15,9S,600 W LEXINGTON ST,SHOOTING,,FIREARM,121,CENTRAL,University Of Maryland,-76.62387,39.29142,"(39.29142, -76.62387)",Street,1
02/16/2017,1213,1K,600 E EAGER ST,HOMICIDE,,KNIFE,311,EASTERN,Johnston Square,-76.60778,39.30136,"(39.30136, -76.60778)",Common Bus,1
02/15/2017,1410,9S,1800 N SMALLWOOD ST,SHOOTING,,FIREARM,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65269,39.30871,"(39.30871, -76.65269)",Street,1
02/15/2017,1410,9S,1800 N SMALLWOOD ST,SHOOTING,,FIREARM,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65269,39.30871,"(39.30871, -76.65269)",Street,1
02/13/2017,2003,9S,1800 RUTLAND AV,SHOOTING,,FIREARM,331,EASTERN,Broadway East,-76.59302,39.31115,"(39.31115, -76.59302)",Street,1
02/13/2017,1835,9S,1100 N WOODYEAR ST,SHOOTING,,FIREARM,743,WESTERN,Sandtown-Winchester,-76.63952,39.30146,"(39.30146, -76.63952)",Street,1
02/13/2017,18,1F,300 LYNDHURST ST,HOMICIDE,,FIREARM,843,SOUTHWESTERN,Allendale,-76.68049,39.29097,"(39.29097, -76.68049)",Dwelling,1
02/12/2017,1503,1F,5100 CORDELIA AV,HOMICIDE,,FIREARM,613,NORTHWESTERN,Langston Hughes,-76.68017,39.34454,"(39.34454, -76.68017)",Street,1
02/12/2017,1503,9S,5100 CORDELIA AV,SHOOTING,,FIREARM,613,NORTHWESTERN,Langston Hughes,-76.68017,39.34454,"(39.34454, -76.68017)",Street,1
02/12/2017,1054,9S,1700 FREDERICK AV,SHOOTING,,FIREARM,711,WESTERN,Franklin Square,-76.64396,39.2878,"(39.2878, -76.64396)",Street,1
02/11/2017,1922,9S,800 CLINTWOOD CT,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.60087,39.22991,"(39.22991, -76.60087)",Public Hou,1
02/11/2017,1827,9S,4700 CHATFORD AV,SHOOTING,,FIREARM,442,NORTHEASTERN,Parkside,-76.55618,39.32382,"(39.32382, -76.55618)",Street,1
02/10/2017,529,9S,400 E 25TH ST,SHOOTING,,FIREARM,513,NORTHERN,Harwood,-76.611,39.31809,"(39.31809, -76.611)",Street,1
02/09/2017,2210,9S,2000 DENISON ST,SHOOTING,,FIREARM,812,SOUTHWESTERN,Mount Holly,-76.67422,39.31009,"(39.31009, -76.67422)",Street,1
02/09/2017,1447,1F,200 N HILTON ST,HOMICIDE,,FIREARM,842,SOUTHWESTERN,Saint Josephs,-76.67249,39.28884,"(39.28884, -76.67249)",Street,1
02/09/2017,1415,9S,2500 DENISON ST,SHOOTING,,FIREARM,641,NORTHWESTERN,Hanlon-Longwood,-76.67455,39.31561,"(39.31561, -76.67455)",Street,1
02/08/2017,2110,1F,2800 KIRK AV,HOMICIDE,,FIREARM,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59581,39.32432,"(39.32432, -76.59581)",Dwelling,1
02/08/2017,2008,9S,2700 W COLD SPRING LA,SHOOTING,,FIREARM,614,NORTHWESTERN,Central Park Heights,-76.66669,39.33954,"(39.33954, -76.66669)",Street,1
02/08/2017,1153,1F,1800 W SARATOGA ST,HOMICIDE,,FIREARM,711,WESTERN,Franklin Square,-76.64548,39.29208,"(39.29208, -76.64548)",Street,1
02/08/2017,49,9S,600 LAURENS ST,SHOOTING,,FIREARM,123,CENTRAL,Upton,-76.63568,39.30428,"(39.30428, -76.63568)",Street,1
02/08/2017,49,9S,600 LAURENS ST,SHOOTING,,FIREARM,123,CENTRAL,Upton,-76.63568,39.30428,"(39.30428, -76.63568)",Street,1
02/08/2017,49,9S,600 LAURENS ST,SHOOTING,,FIREARM,123,CENTRAL,Upton,-76.63568,39.30428,"(39.30428, -76.63568)",Street,1
02/07/2017,1340,9S,0 S STOCKTON ST,SHOOTING,,FIREARM,931,SOUTHERN,Hollins Market,-76.63738,39.28812,"(39.28812, -76.63738)",Street,1
02/06/2017,2338,9S,2300 CALLOW AV,SHOOTING,,FIREARM,133,CENTRAL,Reservoir Hill,-76.63142,39.31376,"(39.31376, -76.63142)",Street,1
02/06/2017,1443,1F,1300 W PRATT ST,HOMICIDE,,FIREARM,933,SOUTHERN,Union Square,-76.63808,39.2856,"(39.2856, -76.63808)",Street,1
02/06/2017,306,9S,2700 THE ALAMEDA,SHOOTING,,FIREARM,411,NORTHEASTERN,Coldstream Homestead Mont,-76.5916,39.32212,"(39.32212, -76.5916)",Street,1
02/05/2017,1654,1F,2400 HOLLINS FERRY RD,HOMICIDE,,FIREARM,921,SOUTHERN,Mount Winans,-76.64212,39.26303,"(39.26303, -76.64212)",Street,1
02/04/2017,2250,9S,400 E NORTH AV,SHOOTING,,FIREARM,341,EASTERN,Barclay,-76.61083,39.31143,"(39.31143, -76.61083)",Street,1
02/03/2017,1941,1F,2600 ULMAN AV,HOMICIDE,,FIREARM,612,NORTHWESTERN,Park Circle,-76.65833,39.32976,"(39.32976, -76.65833)",Street,1
02/03/2017,1230,9S,0 W NORTH AV,SHOOTING,,FIREARM,141,CENTRAL,Charles North,-76.61704,39.31119,"(39.31119, -76.61704)",Common Bus,1
02/03/2017,1055,1F,4700 PARKSIDE GARDEN DR,HOMICIDE,,FIREARM,442,NORTHEASTERN,Parkside,-76.55512,39.32038,"(39.32038, -76.55512)",Dwelling,1
02/03/2017,855,9S,1800 W FRANKLIN ST,SHOOTING,,FIREARM,722,WESTERN,Harlem Park,-76.64658,39.29388,"(39.29388, -76.64658)",Dwelling,1
02/03/2017,855,9S,1800 W FRANKLIN ST,SHOOTING,,FIREARM,722,WESTERN,Harlem Park,-76.64658,39.29388,"(39.29388, -76.64658)",Dwelling,1
02/02/2017,2228,1F,3700 7TH ST,HOMICIDE,,FIREARM,913,SOUTHERN,Brooklyn,-76.6014,39.23469,"(39.23469, -76.6014)",Street,1
02/02/2017,2228,9S,3700 7TH ST,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.6014,39.23469,"(39.23469, -76.6014)",Street,1
02/02/2017,128,1F,3900 PASCAL AV,HOMICIDE,,FIREARM,911,SOUTHERN,Curtis Bay,-76.59142,39.2297,"(39.2297, -76.59142)",Dwelling,1
02/01/2017,1959,9S,700 BEAUMONT AV,SHOOTING,,FIREARM,524,NORTHERN,Winston-Govans,-76.60579,39.35138,"(39.35138, -76.60579)",Street,1
02/01/2017,1653,1F,4700 HAMPNETT AV,HOMICIDE,,FIREARM,421,NORTHEASTERN,Lauraville,-76.56945,39.34397,"(39.34397, -76.56945)",Street,1
02/01/2017,1642,1F,1700 N BENTALOU ST,HOMICIDE,,FIREARM,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65403,39.30778,"(39.30778, -76.65403)",Street,1
01/31/2017,1925,9S,3600 WILKENS AV,SHOOTING,,FIREARM,832,SOUTHWESTERN,Violetville,-76.6798,39.27101,"(39.27101, -76.6798)",Street,1
01/31/2017,1727,9S,900 POPLAR GROVE ST,SHOOTING,,FIREARM,814,SOUTHWESTERN,Franklintown Road,-76.66516,39.29812,"(39.29812, -76.66516)",Street,1
01/31/2017,1459,9S,2400 KERMIT CT,SHOOTING,,FIREARM,921,SOUTHERN,Westport,-76.64088,39.26267,"(39.26267, -76.64088)",Public Hou,1
01/30/2017,1945,9S,1500 PENNSYLVANIA AV,SHOOTING,,FIREARM,123,CENTRAL,Upton,-76.63285,39.30204,"(39.30204, -76.63285)",Street,1
01/29/2017,2057,9S,4200 GLENMORE AV,SHOOTING,,FIREARM,445,NORTHEASTERN,Cedmont,-76.53396,39.35101,"(39.35101, -76.53396)",Street,1
01/29/2017,1631,1K,2400 BRENTWOOD AV,HOMICIDE,,KNIFE,341,EASTERN,Barclay,-76.61044,39.31632,"(39.31632, -76.61044)",Alley,1
01/29/2017,1535,9S,5500 BOWLEYS LA,SHOOTING,,FIREARM,443,NORTHEASTERN,Frankford,-76.55172,39.31923,"(39.31923, -76.55172)",Public Are,1
01/29/2017,1309,9S,200 AISQUITH ST,SHOOTING,,FIREARM,211,SOUTHEASTERN,Pleasant View Gardens,-76.60168,39.29403,"(39.29403, -76.60168)",Street,1
01/29/2017,119,9S,1500 RUSSELL ST,SHOOTING,,FIREARM,941,SOUTHERN,Carroll - Camden Industri,-76.62769,39.27408,"(39.27408, -76.62769)",Common Bus,1
01/29/2017,119,9S,1500 RUSSELL ST,SHOOTING,,FIREARM,941,SOUTHERN,Carroll - Camden Industri,-76.62769,39.27408,"(39.27408, -76.62769)",Common Bus,1
01/28/2017,2311,1F,3400 S HANOVER ST,HOMICIDE,,FIREARM,912,SOUTHERN,Fairfield Area,-76.60813,39.24127,"(39.24127, -76.60813)",Public Are,1
01/28/2017,2242,1F,2000 N MONROE ST,HOMICIDE,,FIREARM,731,WESTERN,Mondawmin,-76.64828,39.31123,"(39.31123, -76.64828)",Street,1
01/28/2017,2156,9S,3800 EDMONDSON AV,SHOOTING,,FIREARM,844,SOUTHWESTERN,Edmondson Village,-76.6799,39.29393,"(39.29393, -76.6799)",Street,1
01/28/2017,2038,9S,2800 W MULBERRY ST,SHOOTING,,FIREARM,842,SOUTHWESTERN,Penrose/Fayette Street Ou,-76.66271,39.29269,"(39.29269, -76.66271)",Street,1
01/28/2017,2017,9S,5000 ANNTANA AV,SHOOTING,,FIREARM,444,NORTHEASTERN,Frankford,-76.54061,39.32918,"(39.32918, -76.54061)",Street,1
01/28/2017,1650,9S,0 S ARLINGTON AV,SHOOTING,,FIREARM,931,SOUTHERN,Hollins Market,-76.63526,39.28861,"(39.28861, -76.63526)",Hospital,1
01/28/2017,1641,9S,2300 GARRETT AV,SHOOTING,,FIREARM,342,EASTERN,East Baltimore Midway,-76.60114,39.31662,"(39.31662, -76.60114)",Street,1
01/27/2017,2212,9S,3400 5TH ST,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.60205,39.24043,"(39.24043, -76.60205)",Street,1
01/27/2017,2212,9S,3400 5TH ST,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.60205,39.24043,"(39.24043, -76.60205)",Street,1
01/27/2017,2212,9S,3400 5TH ST,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.60205,39.24043,"(39.24043, -76.60205)",Street,1
01/27/2017,1931,9S,800 KEVIN RD,SHOOTING,,FIREARM,822,SOUTHWESTERN,Rognel Heights,-76.68722,39.29645,"(39.29645, -76.68722)",Street,1
01/27/2017,1915,1F,1800 WASHINGTON BLVD,HOMICIDE,,FIREARM,941,SOUTHERN,Carroll - Camden Industri,-76.64235,39.27513,"(39.27513, -76.64235)",Street,1
01/27/2017,1730,9S,800 VINE ST,SHOOTING,,FIREARM,712,WESTERN,Poppleton,-76.62986,39.29061,"(39.29061, -76.62986)",Street,1
01/27/2017,1249,9S,1100 BOOTH ST,SHOOTING,,FIREARM,931,SOUTHERN,Hollins Market,-76.63531,39.2882,"(39.2882, -76.63531)",Street,1
01/26/2017,1643,9S,0 W TRENTON ST,SHOOTING,,FIREARM,141,CENTRAL,Charles North,-76.61657,39.3104,"(39.3104, -76.61657)",Alley,1
01/26/2017,1427,1O,3600 MT PLEASANT AV,HOMICIDE,,OTHER,223,SOUTHEASTERN,Baltimore Highlands,-76.56701,39.29091,"(39.29091, -76.56701)",Street,1
01/26/2017,1254,1F,5000 QUEENSBERRY AV,HOMICIDE,,FIREARM,614,NORTHWESTERN,Central Park Heights,-76.67115,39.34898,"(39.34898, -76.67115)",Street,1
01/25/2017,2326,9S,2100 GARRISON BLVD,SHOOTING,,FIREARM,812,SOUTHWESTERN,Mount Holly,-76.67501,39.311,"(39.311, -76.67501)",Street,1
01/25/2017,2326,9S,2100 GARRISON BLVD,SHOOTING,,FIREARM,812,SOUTHWESTERN,Mount Holly,-76.67501,39.311,"(39.311, -76.67501)",Street,1
01/25/2017,2001,1F,100 S CONKLING ST,HOMICIDE,,FIREARM,223,SOUTHEASTERN,Baltimore Highlands,-76.56747,39.29081,"(39.29081, -76.56747)",Street,1
01/25/2017,1515,1F,1100 N LUZERNE AV,HOMICIDE,,FIREARM,323,EASTERN,Biddle Street,-76.58125,39.30411,"(39.30411, -76.58125)",Street,1
01/25/2017,835,9S,1500 MOUNTMOR CT,SHOOTING,,FIREARM,742,WESTERN,Sandtown-Winchester,-76.64447,39.3054,"(39.3054, -76.64447)",Public Hou,1
01/24/2017,1640,1F,1900 E FEDERAL ST,HOMICIDE,,FIREARM,331,EASTERN,Broadway East,-76.5911,39.30872,"(39.30872, -76.5911)",Street,1
01/24/2017,1408,1F,3900 KENYON AV,HOMICIDE,,FIREARM,432,NORTHEASTERN,Belair-Edison,-76.56194,39.31725,"(39.31725, -76.56194)",Street,1
01/24/2017,1408,9S,3900 KENYON AV,SHOOTING,,FIREARM,432,NORTHEASTERN,Belair-Edison,-76.56194,39.31725,"(39.31725, -76.56194)",Street,1
01/23/2017,2057,9S,600 HILLVIEW RD,SHOOTING,,FIREARM,922,SOUTHERN,Cherry Hill,-76.62291,39.25127,"(39.25127, -76.62291)",Street,1
01/23/2017,1957,1F,3800 OAKFORD AV,HOMICIDE,,FIREARM,642,NORTHWESTERN,Dolfield,-76.67962,39.33612,"(39.33612, -76.67962)",Street,1
01/23/2017,1044,1F,1400 W Northern Pkwy,HOMICIDE,,FIREARM,533,NORTHERN,Sabina-Mattfeldt,-76.649,39.36096,"(39.36096, -76.649)",Street,1
01/23/2017,223,9S,2000 MC KEAN AV,SHOOTING,,FIREARM,731,WESTERN,Mondawmin,-76.64751,39.31179,"(39.31179, -76.64751)",Dwelling,1
01/23/2017,223,9S,2000 MC KEAN AV,SHOOTING,,FIREARM,731,WESTERN,Mondawmin,-76.64751,39.31179,"(39.31179, -76.64751)",Dwelling,1
01/22/2017,2145,1F,3000 E BIDDLE ST,HOMICIDE,,FIREARM,332,EASTERN,Berea,-76.57555,39.30505,"(39.30505, -76.57555)",Street,1
01/22/2017,1214,9S,900 E EAGER ST,SHOOTING,,FIREARM,311,EASTERN,Johnston Square,-76.60477,39.30148,"(39.30148, -76.60477)",Street,1
01/22/2017,211,1K,2000 FLEET ST,HOMICIDE,,KNIFE,213,SOUTHEASTERN,Fells Point,-76.58741,39.28483,"(39.28483, -76.58741)",Parking Lo,1
